clause_text,label
유통업의 신상품 진열 업무로 인한 추가 시간을 기존 업무로 포함한다.,1
"유통업의 신상품 진열은 정기적 업무이며, 추가 진열로 인한 시간을 초과분으로 인정하여 수당을 지급한다.",0
"유통업체 마케팅 담당의 프로모션 성과는 여러 요소의 결과이며, 담당자 책임만으로 평가하지 않는다.",0
유통업체 마케팅 담당의 프로모션 실패로 인한 매출 부진은 담당자 책임이다.,1
"유튜버·인플루언서 소속 크리에이터가 회사 채널 외에 개인 채널을 운영하는 경우, 개인 채널 수익의 30%를 소속사에 귀속하도록 한다.",1
유휴 시간 대처 방안 제시 불능 시 태도 점검 대상이 된다.,1
"유휴 시간의 활용은 근로자의 자율 판단이며, 대처 방안 미제시만으로 평가를 나쁘게 하지 않는다.",0
육아 휴직 복귀 근로자는 이전 직급과 임금을 보장받는다.,0
육아 휴직 복귀 후 이전 부서 배치를 보장하지 않을 수 있다.,1
"육아기 근로시간 단축을 신청하는 경우, 단축된 시간만큼 비례 삭감하는 것 외에 직책수당 전액을 회수하는 것에 합의한다.",1
"육아기 근로시간 단축을 한 근로자에게는 단축된 시간에 비례하여 기본급을 계산하되, 근로시간 단축과 무관하게 고정적으로 지급되는 기타 수당은 전액 삭감 없이 지급한다.",0
"육아휴직 기간은 계속근로기간에 포함되며, 연차유급휴가 일수 산정 시에도 정상 출근한 것으로 간주하여 불이익을 주지 않는다.",0
육아휴직 복귀 직원은 원직 배치가 원칙이다.,0
육아휴직 복귀 직원을 이전과 다른 부서에 배치할 수 있다.,1
육아휴직 중인 근로자의 복귀 후 직급을 일방적으로 하향 조정할 수 있다.,1
"육아휴직 후 복귀 근로자는 원직 복귀를 원칙으로 하며, 직급 하향은 정당한 사유에 한해서만 가능하다.",0
"육아휴직 후 복귀 근로자의 원직 복귀를 원칙으로 하며, 직급 하향은 정당한 사유에 한해서만 가능하다.",0
육아휴직 후 복귀 근로자의 직급 하향 조정을 경영상 필요로 일방 결정할 수 있다.,1
육아휴직이나 산전후휴가에서 복귀한 근로자에게는 휴직 전과 동일한 업무 또는 동등한 수준의 임금이 지급되는 직무로 복귀시킨다.,0
"은행 창구 직원이 고객 계좌 이체 오류를 발생시켜 미회수금이 발생하는 경우, 회수 불능이 확정되기 전이라도 해당 금액을 직원 성과급에서 우선 공제한다.",1
은행원의 고객 컴플레인 응대 시간은 거래 상담에 포함되므로 추가 수당 미지급이다.,1
"은행원의 고객 컴플레인 응대는 중요한 업무이며, 응대 시간에 대해 별도 수당을 지급할 수 있다.",0
"을은 갑과 독립적인 도급계약을 체결한 개인사업자이므로, 갑의 배차 지시를 따르더라도 근로기준법에 따른 퇴직금, 주휴수당, 4대 보험의 적용을 받지 아니한다.",1
"을은 독립된 개인사업자로서 샵(Shop)의 자리를 임대한 것이므로, 고객의 당일 예약 취소(No-show)로 발생한 매장 매출 손실분의 50%를 보전하여야 한다.",1
을은 샵(Shop) 예약 고객의 당일 취소(No-show)로 인해 발생한 매장 매출 손실분의 50%를 공동 책임으로 부담하여야 한다.,1
"을은 퇴근 후나 휴일에도 서버 다운 등 시스템 장애 발생 시 즉시 원격으로 접속하여 대응하여야 하며, 이는 개발자의 기본 의무로서 별도의 수당을 지급하지 않는다.",1
"을은 퇴근 후나 휴일에도 시스템 장애 등 긴급 상황 발생 시 즉시 원격으로 대응하여야 하며, 이는 관리자의 기본 의무로서 별도의 시간외근로수당을 청구하지 않는다.",1
을은 퇴사 후 3년간 동종 업계의 경쟁사로 이직하거나 관련 사업을 창업할 수 없다.,1
"을은 퇴직 후 3년간 동종 업계의 경쟁사로 이직하거나 관련 사업을 창업할 수 없으며, 위반 시 재직 중 수령한 상여금을 전액 반환하기로 한다.",1
"을은 퇴직 후에도 회사에서 취득한 영업비밀 및 거래처 정보를 절대 누설할 수 없으며, 단순 연락 등 위반 행위 적발 시 실제 손해와 무관하게 1천만 원을 배상하기로 예정한다.",1
"을의 개인적인 질병이나 부상으로 인하여 병가를 사용할 경우, 아직 발생하지 않은 익년도 연차유급휴가를 먼저 전진 사용(가불)한 것으로 처리하는 데 동의한다.",1
"을의 업무상 과실이나 절차 위반으로 인하여 갑에게 재산상 손해가 발생한 경우, 갑은 법적 절차를 거쳐 배상을 청구하되 급여와 상계하지 않는다.",0
"을의 업무상 과실이나 절차 위반으로 인하여 갑에게 재산상 손해가 발생한 경우, 갑은 해당 손해액을 산정하여 을의 당월 급여에서 우선 상계(공제)한 후 잔액을 지급한다.",1
"을의 오류로 프로덕션 장애가 발생할 경우, 실제 손실과 무관하게 월 급여의 2배를 배상한다.",1
"을의 인수인계 미비로 인하여 기존 거래처가 이탈할 경우, 갑은 해당 거래처 월 매출의 3배를 손해배상액으로 산정하여 을의 퇴직금에서 즉시 상계 처리한다.",1
"을이 개발한 모든 코드, 알고리즘, 기술 문서는 회사의 자산으로 귀속되며 개인 활용은 금지된다.",1
을이 고객 불만 제기로 계약이 중단될 경우 손실금의 50%를 배상한다.,1
"을이 근무시간 외에 개인적인 자원과 시간으로 창작한 결과물이라 하더라도, 회사의 산업군과 유사성이 조금이라도 인정되면 그 저작권은 갑에게 무상 귀속된다.",1
"을이 근무시간 외에 개인적인 자원으로 창작한 결과물이라 하더라도, 회사의 업무와 직간접적으로 연관성이 있다고 판단될 경우 그 소유권 및 지식재산권은 갑에게 귀속된다.",1
"을이 자발적으로 퇴근 후 업무 관련 자격증 취득 공부나 직무 세미나에 참석하는 경우, 이를 자기계발로 보아 어떠한 시간외수당도 청구할 수 없다.",1
"을이 자발적으로 퇴사하고자 할 경우 반드시 3개월 전에 사직서를 제출해야 하며, 이를 어기고 무단 퇴사 시 업무 인수인계 미비로 간주하여 마지막 달 급여 지급을 무기한 보류한다.",1
을이 프로젝트 중 이직할 경우 프로젝트 손해액의 30%를 배상하기로 한다.,1
"음료 실수는 업무의 일부이며, 비용을 급여에서 공제하지 않는다.",0
"음식 파손 책임은 객관적으로 판단하며, 불명확하면 분담한다.",0
음식 파손은 배달원이 전액 배상한다.,1
음식 파손은 회사에서 전액 보상한다.,0
음식 파손이 배달원 과실이 아니어도 배달원이 일부 배상한다.,1
음식 폐기 비용은 해당 근무자 급여에서 차감한다.,1
음식점 고객 만족도 조사 점수가 낮으면 해당 직원의 급여를 감액한다.,1
"음식점 고객 만족도는 서빙, 조리, 위생 등 여러 요소를 종합 평가한다.",0
음식점 근로자가 업무 중 고객으로부터 심리적 손상을 입은 경우 상담 지원을 제공한다.,0
음식점 근로자의 고객 항의 처리 중 발생한 심리적 피해는 직업 특성상 당연하므로 보상 대상이 아니다.,1
음식점 메뉴 변경으로 인한 조리 시간 증가를 급여 증가와 무관하게 처리한다.,1
"음식점 시스템 오류는 회사의 운영 관리 책임이며, 조리사를 책임 주체로 하지 않는다.",0
음식점 시스템 오류로 음식이 제대로 나가지 않은 경우 조리사의 책임으로 간주한다.,1
음식점 재료비 상승을 직원 급여 인상과 무관하게 처리한다.,1
음식점 폐점 후 청소 및 정리 시간(1시간)은 자발적 준비 시간으로 간주하여 임금을 지급하지 않는다.,1
음식점 폐점 후 청소 시간이 사용자 지시로 이루어지거나 업무 완수에 필수적인 경우 근로시간으로 인정하여 임금을 지급한다.,0
"음악 스트리밍 아티스트의 정산금 구성(플랫폼 수수료, 광고비)을 사전에 명확하게 공시하며 투명하게 정산한다.",0
음악 스트리밍 아티스트의 정산금은 플랫폼 수수료 및 광고비 등이 선차감되는 것을 사전 동의한 것으로 본다.,1
"음악 프로듀서가 소속사와의 계약 기간 중 작업한 모든 비트 및 악곡 저작권은 소속사에 귀속되며, 계약 종료 후에도 프로듀서는 해당 곡의 저작권료를 청구할 수 없다.",1
"음원 및 음반 저작권 수익의 배분 방식은 회사가 단독으로 결정하며, 아티스트는 계약 기간 중 수익 정산 내역에 대한 외부 감사를 요구할 수 없다.",1
"음원 저작권 수익 배분은 계약서에 명확히 명시된 비율에 따르며, 회사가 일방적으로 배분 방식을 변경하지 않는다.",0
응급 대응은 충분한 교육과 지원을 통해 준비된다.,0
응급 대응을 업무로 인정한다.,0
응급 상황 대응 경험이 없는 의료진의 초과 근무를 강제할 수 있다.,1
응급 상황 대응을 무급으로 요구한다.,1
응급 의료 기술자의 감정 노동(사망 고지 등)에 대해서는 정신 건강 지원을 제공한다.,0
응급 의료 기술자의 응급실 당직 중 사망 고지 공지는 정서적 손상이 아닌 업무의 일부로 간주한다.,1
"응급실 대기 시간 단축은 인력, 시설 등 투자를 통해 해결한다.",0
응급실 대기 시간 단축을 위해 진료 시간을 일방적으로 단축할 수 있다.,1
응급실 대기 환자 수 증가를 응급실 직원의 효율성 부족으로 간주한다.,1
응급실 직원의 PTSD를 개인 신경성으로 간주한다.,1
응급실 환자 증가는 시스템 개선과 인력 배분으로 대응한다.,0
응급의료비 청구 오류 발생 시 청구담당자가 고객 보상금의 일부를 부담한다.,1
응급의료비 청구 오류는 시스템 검증 강화로 방지한다.,0
의료 기관 근로자의 시험 응시 합격 여부를 급여에 직결한다.,1
의료 기관 근로자의 시험 응시 합격 여부와 관계없이 급여를 보장한다.,0
의료 기관 직원의 감정 노동에 대한 보상을 하지 않는다.,1
의료 기관 직원의 해외 자격 취득 비용은 5년 의무 근무 조건으로 지원한다.,1
의료 기관 행정 직원의 환자 간병비 미수금 추심은 근무 외 업무로 야간 추진 의무가 있다.,1
"의료 기관 행정 직원의 환자 간병비 미수금 추심은 회사 정책이며, 근무 시간 내 진행한다.",0
의료 기관의 의약품 재고 부족으로 인한 서비스 중단은 약사의 책임이다.,1
의료 기관의 의약품 재고 부족은 시스템 개선으로 해결한다.,0
의료 기관의 진료 시간 확대는 인력 증원과 함께 이루어진다.,0
의료 기관의 진료 시간을 늘리면서 직원 급여는 유지하도록 강제할 수 있다.,1
의료 기관의 환자 대기 시간 단축을 위해 예약 시간을 초과로 배정할 수 있다.,1
의료 기관의 환자 대기 시간은 인력 배분을 통해 감소시킨다.,0
"의료 기록은 의료진만 보유할 수 있으며, 인사팀이 보유할 수 없다.",0
의료 데이터 분석 오류는 데이터 품질과 방법론을 검토하여 개선한다.,0
의료 데이터 분석 오류로 인한 진료 방향 설정 실패는 분석팀의 책임이다.,1
의료 보험료 청구 오류 담당자는 청구액 복구 비용의 일부를 급여에서 공제한다.,1
"의료 보험료 청구 오류는 시스템 검증의 책임이며, 담당자 급여에서 복구 비용을 공제하지 않는다.",0
의료 분쟁 조정 과정에서 발생하는 변호사 선임료 및 분쟁 조정 비용을 사건 당사자 의료진과 병원이 5:5로 분담한다.,1
"의료 분쟁 조정 비용은 원칙적으로 병원이 부담하며, 의료진 개인이 자비로 분담하도록 강제하지 않는다.",0
"의료 빅데이터 분석가의 분석 오류는 과학적 한계이며, 정책 수립 지연 비용을 개인에게 청구하지 않는다.",0
